id,prompt,score,chars,words,4sqrt_words,avg_word_len,words_gr5,words_gr6,words_gr7,words_gr8,diff_words,long_words,spell_err,uniq_words,nouns,verbs,adj,adv,stop_words,sentences,avg_sentence_len,exclamations,questions,commas
4667,3,1.0,787,144,3.4641016151377544,4.263888888888889,40,26,12,5,2,40,9,103,43,16,18,2,63,6,23.666666666666668,0,0,8
4668,3,0.6666666666666666,789,151,3.505453712067028,4.132450331125828,34,19,8,2,2,34,6,107,28,22,14,7,78,4,37.75,0,0,0
4669,3,0.3333333333333333,369,70,2.892507608519078,4.2,20,9,6,2,1,20,4,55,18,9,4,3,34,2,35.0,0,0,0
4670,3,0.6666666666666666,431,83,3.018349479292333,4.0843373493975905,17,12,5,4,1,17,0,53,14,12,4,2,48,7,11.857142857142858,0,0,1
4671,3,0.6666666666666666,807,150,3.4996355115805833,4.226666666666667,30,19,8,3,2,30,1,96,42,18,5,7,74,11,13.545454545454545,0,0,5
4672,3,0.3333333333333333,439,85,3.036370276710811,4.117647058823529,19,14,6,1,1,19,0,58,13,13,3,3,48,5,17.0,0,0,0
4673,3,0.3333333333333333,283,54,2.7108060108295344,4.092592592592593,11,10,5,3,1,11,2,36,11,8,4,2,29,5,10.8,0,0,1
4674,3,0.6666666666666666,613,110,3.238531840464366,4.427272727272728,33,26,10,3,2,33,3,71,24,17,9,1,57,4,27.5,0,0,2
4675,3,0.6666666666666666,766,143,3.4580718244567157,4.216783216783217,36,25,12,6,5,36,2,89,28,22,12,5,76,7,20.428571428571427,1,1,7
4676,3,0.3333333333333333,363,74,2.932972087668518,3.7567567567567566,13,9,2,2,2,13,3,53,12,6,4,1,49,4,18.0,0,0,6
4677,3,1.0,798,148,3.4879112747597865,4.162162162162162,40,28,12,6,3,40,5,86,31,18,14,4,81,9,16.444444444444443,0,0,8
4678,3,0.6666666666666666,656,119,3.3028339520229766,4.310924369747899,35,19,8,5,3,35,5,69,22,16,15,9,57,9,13.11111111111111,0,0,10
4679,3,0.6666666666666666,155,29,2.320595787106084,4.241379310344827,9,7,1,0,0,9,0,22,6,3,4,0,16,2,14.5,0,0,1
4680,3,0.3333333333333333,353,67,2.861005552576305,4.149253731343284,14,12,5,3,1,14,0,51,12,7,9,1,37,4,16.75,0,0,1
4681,3,1.0,799,150,3.4996355115805833,4.173333333333333,32,22,18,8,6,32,4,99,39,22,7,3,79,6,25.0,0,0,2
4682,3,0.6666666666666666,810,158,3.5453920925585276,4.0,29,23,7,4,3,29,2,106,34,26,11,3,81,9,17.555555555555557,0,0,3
4683,3,0.6666666666666666,408,79,2.9813075013013317,4.075949367088608,18,15,5,3,1,18,0,54,13,8,6,2,48,2,39.5,0,0,4
4684,3,1.0,1025,183,3.6780088714505137,4.459016393442623,47,34,14,12,4,47,1,116,46,23,20,3,87,9,20.333333333333332,0,0,5
4685,3,0.3333333333333333,522,98,3.1463462836457885,4.142857142857143,21,15,9,6,1,21,3,67,19,14,10,2,51,6,16.333333333333332,0,0,2
4686,3,0.3333333333333333,342,62,2.806066263296683,4.403225806451613,19,13,5,2,0,19,3,41,15,10,4,0,32,3,20.666666666666668,0,0,0
4687,3,1.0,917,170,3.6108731368472773,4.3,39,34,18,11,1,39,12,105,38,27,8,7,88,1,170.0,0,0,1
4688,3,0.3333333333333333,379,72,2.9129506302439405,4.166666666666667,16,12,6,3,0,16,0,49,14,11,5,2,38,5,14.4,0,0,1
4689,3,1.0,375,73,2.923012785691765,3.9178082191780823,13,8,4,2,0,13,3,59,20,9,8,1,31,5,14.6,0,0,7
4690,3,0.6666666666666666,642,128,3.363585661014858,3.828125,22,16,7,4,1,22,1,68,26,14,5,4,75,9,14.222222222222221,0,0,6
4691,3,0.3333333333333333,978,176,3.6423205736757436,4.3352272727272725,47,32,18,14,1,47,5,106,38,22,11,7,94,10,17.5,0,0,13
4692,3,0.3333333333333333,269,53,2.6981678764080854,4.037735849056604,13,9,2,0,1,13,2,39,12,6,4,1,28,2,26.5,0,0,0
4693,3,0.3333333333333333,204,35,2.4322992790977875,4.714285714285714,13,9,4,3,2,13,0,28,5,8,1,1,19,2,17.5,0,0,1
4694,3,0.3333333333333333,321,56,2.7355647997347607,4.678571428571429,19,14,7,6,3,19,1,46,14,9,3,5,25,1,56.0,0,0,0
4695,3,0.3333333333333333,434,91,3.088590619387661,3.7252747252747254,13,7,3,1,0,13,0,51,16,7,8,2,58,5,18.2,0,0,0
4696,3,0.3333333333333333,373,70,2.892507608519078,4.128571428571429,13,11,7,4,0,13,3,49,22,6,3,1,36,5,14.0,0,0,3
4697,3,0.6666666666666666,443,85,3.036370276710811,4.070588235294117,15,10,3,2,3,15,0,51,20,17,5,2,38,6,14.166666666666666,0,0,3
4698,3,0.6666666666666666,793,142,3.452010325565812,4.380281690140845,42,24,13,7,4,42,3,94,36,21,13,5,63,8,17.375,1,0,4
4699,3,0.6666666666666666,310,58,2.7596690210718946,4.310344827586207,16,12,6,4,3,16,0,45,14,8,6,0,29,3,19.333333333333332,0,0,0
4700,3,0.6666666666666666,146,31,2.359611061770567,3.6774193548387095,3,2,1,1,0,3,0,26,7,3,1,0,19,2,15.5,0,0,0
4701,3,0.6666666666666666,962,169,3.605551275463989,4.420118343195266,47,34,16,6,3,47,3,116,48,31,11,5,72,12,14.083333333333334,1,1,8
4702,3,0.3333333333333333,233,46,2.604290687140218,4.0,15,10,3,1,3,15,2,26,10,4,2,0,29,4,11.5,0,0,0
4703,3,0.3333333333333333,342,63,2.8173132472612576,4.365079365079365,18,16,7,2,1,18,2,40,9,12,6,2,33,4,15.75,0,0,0
4704,3,0.3333333333333333,498,94,3.11373725847777,4.180851063829787,23,21,9,6,2,23,3,59,15,16,7,1,55,4,23.5,0,0,3
4705,3,0.6666666666666666,722,148,3.4879112747597865,3.722972972972973,21,13,6,5,4,21,5,87,29,12,13,2,92,9,16.333333333333332,0,0,10
4706,3,0.3333333333333333,438,79,2.9813075013013317,4.405063291139241,24,19,6,3,1,24,3,55,19,12,3,1,41,3,26.333333333333332,0,0,3
4707,3,0.3333333333333333,409,78,2.9718278662008415,4.115384615384615,15,8,4,3,1,15,1,58,12,14,8,3,40,3,26.0,0,0,1
4708,3,0.6666666666666666,483,93,3.1054227990714813,3.924731182795699,14,11,8,5,1,14,1,57,22,13,4,1,52,6,15.5,0,0,2
4709,3,1.0,974,169,3.605551275463989,4.538461538461538,49,32,18,10,5,49,1,118,29,34,9,18,74,9,18.77777777777778,1,0,13
4710,3,0.3333333333333333,387,72,2.9129506302439405,4.152777777777778,16,10,3,1,0,16,2,47,15,13,4,2,38,3,24.0,0,0,5
4711,3,0.3333333333333333,855,167,3.594836294370035,3.970059880239521,29,20,13,9,6,29,3,98,36,20,11,5,94,8,20.875,0,0,9
4712,3,0.6666666666666666,506,96,3.1301691601465746,4.083333333333333,20,12,6,4,1,20,0,65,14,18,8,3,52,5,19.2,0,0,4
4713,3,1.0,868,142,3.452010325565812,4.894366197183099,54,36,22,15,2,54,5,88,41,20,7,8,64,9,15.777777777777779,0,0,3
4714,3,0.3333333333333333,87,15,1.9679896712654303,4.8,5,4,0,0,0,5,0,14,3,2,2,0,8,1,15.0,0,0,0
4715,3,0.6666666666666666,663,123,3.3302457126178266,4.227642276422764,28,21,11,4,4,28,4,80,27,17,7,5,66,5,24.6,0,0,4
4716,3,0.3333333333333333,236,41,2.530439534435243,4.560975609756097,13,10,7,4,1,13,1,31,14,5,3,0,19,3,13.666666666666666,0,0,0
4717,3,1.0,963,175,3.63713576256413,4.348571428571429,48,38,15,11,1,48,1,94,36,27,11,5,91,8,21.875,0,0,8
4718,3,1.0,494,97,3.138288992714996,3.88659793814433,18,12,2,0,0,18,2,63,20,16,6,5,47,11,8.818181818181818,0,0,2
4719,3,0.3333333333333333,353,71,2.9027831081870996,3.9014084507042255,15,9,2,0,2,15,2,42,9,9,4,3,46,4,17.75,0,0,0
4720,3,0.3333333333333333,352,59,2.771488002476036,4.762711864406779,19,16,8,4,1,19,1,38,12,11,7,3,26,3,19.666666666666668,0,0,5
4721,3,0.3333333333333333,97,18,2.0597671439071177,4.166666666666667,5,4,2,1,0,5,0,16,5,2,1,1,9,1,18.0,0,0,2
4722,3,1.0,525,96,3.1301691601465746,4.333333333333333,22,20,12,3,0,22,2,60,21,11,12,2,49,4,24.0,0,0,3
4723,3,0.6666666666666666,268,51,2.6723451177837885,4.176470588235294,11,8,3,3,0,11,6,35,13,6,6,0,25,5,10.2,0,0,0
4724,3,0.6666666666666666,516,101,3.1701538797227005,3.9603960396039604,20,15,5,4,0,20,3,53,19,10,4,3,62,5,20.2,0,0,3
4725,3,0.3333333333333333,91,16,2.0,4.5625,6,4,2,2,0,6,1,15,4,1,1,1,9,2,8.0,0,0,0
4726,3,1.0,663,118,3.295873251689181,4.398305084745763,34,31,13,5,0,34,2,70,22,22,11,0,61,10,11.8,0,0,6
4727,3,1.0,1045,181,3.6679182170645124,4.50828729281768,45,38,21,16,2,45,3,109,45,30,9,8,86,14,12.928571428571429,0,0,11
4728,3,1.0,635,119,3.3028339520229766,4.201680672268908,29,19,10,6,3,29,4,77,25,23,6,2,62,7,17.0,0,0,0
4729,3,0.6666666666666666,466,81,3.0,4.592592592592593,27,15,8,3,3,27,1,58,27,12,7,0,33,6,13.333333333333334,0,0,4
4730,3,0.6666666666666666,930,175,3.63713576256413,4.2,41,31,13,9,2,41,1,108,36,23,15,5,91,7,25.0,0,0,6
4731,3,1.0,1183,230,3.8943229049609,3.973913043478261,46,27,13,8,6,46,1,134,49,28,26,5,121,12,19.166666666666668,0,0,7
4732,3,1.0,796,151,3.505453712067028,4.178807947019868,41,21,8,7,0,41,1,98,33,14,5,10,84,3,50.0,0,0,8
4733,3,1.0,914,169,3.605551275463989,4.242603550295858,42,28,14,10,2,42,5,98,33,24,15,2,93,9,18.666666666666668,0,0,13
4734,3,0.3333333333333333,289,54,2.7108060108295344,4.2407407407407405,13,11,5,3,1,13,0,41,13,6,6,0,29,2,27.0,0,0,2
4735,3,0.6666666666666666,668,124,3.3369939654815144,4.314516129032258,31,27,11,4,0,31,5,57,24,27,8,0,63,3,41.0,0,0,2
4736,3,0.3333333333333333,390,79,2.9813075013013317,3.8607594936708862,15,10,3,1,3,15,1,53,18,7,7,2,42,4,19.75,0,0,0
4737,3,0.3333333333333333,363,69,2.882121417102006,4.043478260869565,12,7,6,3,5,12,2,49,20,7,2,1,38,3,23.0,0,0,3
4738,3,0.6666666666666666,748,135,3.408658099402498,4.362962962962963,37,30,10,4,2,37,4,84,29,19,7,4,73,9,14.444444444444445,0,0,6
4739,3,0.0,369,81,3.0,3.5185185185185186,9,5,2,1,4,9,1,51,14,5,5,3,52,4,20.25,0,0,0
4740,3,0.3333333333333333,362,67,2.861005552576305,4.2835820895522385,17,13,7,3,2,17,2,46,15,7,8,0,37,4,16.75,0,0,3
4741,3,1.0,1131,204,3.7792667089113596,4.426470588235294,61,43,20,11,6,61,2,114,51,26,15,10,100,13,15.692307692307692,0,0,8
4742,3,0.6666666666666666,491,97,3.138288992714996,4.0,22,12,4,1,1,22,1,69,19,9,8,5,53,7,13.857142857142858,0,0,0
4743,3,0.3333333333333333,249,48,2.6321480259049848,4.041666666666667,11,9,2,0,0,11,2,39,11,7,2,0,27,3,15.0,0,0,0
4744,3,0.6666666666666666,532,89,3.0714786556407327,4.853932584269663,28,23,15,9,3,28,1,60,20,12,10,3,44,6,14.833333333333334,0,0,4
4745,3,0.6666666666666666,203,38,2.4828237961983883,4.2631578947368425,11,4,0,0,0,11,1,33,8,5,3,0,21,3,12.666666666666666,0,0,0
4746,3,1.0,834,168,3.6002057436785084,3.863095238095238,28,25,9,6,1,28,1,87,29,25,17,5,92,9,18.666666666666668,0,0,3
4747,3,0.3333333333333333,269,54,2.7108060108295344,3.9814814814814814,14,8,4,0,0,14,0,34,7,8,5,3,31,1,54.0,0,0,0
4748,3,0.6666666666666666,663,123,3.3302457126178266,4.2682926829268295,30,24,9,3,1,30,7,84,30,23,9,1,59,7,17.571428571428573,0,0,3
4749,3,1.0,993,170,3.6108731368472773,4.7,57,47,19,11,1,57,8,115,43,23,19,7,78,12,14.166666666666666,0,0,6
4750,3,0.3333333333333333,532,100,3.1622776601683795,4.2,24,16,7,4,1,24,1,71,22,16,7,3,52,6,16.666666666666668,0,1,1
4751,3,1.0,921,170,3.6108731368472773,4.252941176470588,38,25,11,8,1,38,3,115,32,27,17,6,84,5,34.0,0,0,11
4752,3,0.3333333333333333,185,35,2.4322992790977875,4.142857142857143,10,8,1,0,0,10,1,28,8,5,4,0,18,4,8.75,0,0,0
4753,3,1.0,1325,262,4.02323427807015,3.969465648854962,52,34,11,5,5,52,4,140,55,39,23,4,140,12,21.75,0,0,0
4754,3,0.3333333333333333,561,110,3.238531840464366,4.036363636363636,19,12,6,4,2,19,3,77,19,17,7,4,61,7,15.714285714285714,0,0,0
4755,3,1.0,1425,260,4.015534272870436,4.3307692307692305,64,37,20,7,4,64,4,142,55,39,29,6,124,14,18.285714285714285,0,0,9
4756,3,1.0,707,123,3.3302457126178266,4.504065040650406,36,34,11,8,1,36,3,70,30,14,14,0,62,8,14.75,0,0,4
4757,3,1.0,756,145,3.4701000819561814,4.13103448275862,30,21,11,6,1,30,2,89,30,17,10,6,80,8,18.125,0,0,1
4758,3,0.3333333333333333,256,46,2.604290687140218,4.413043478260869,12,9,5,3,2,12,0,34,10,8,4,1,23,4,11.5,0,0,3
4759,3,0.6666666666666666,481,93,3.1054227990714813,4.10752688172043,23,17,9,4,2,23,3,56,20,11,3,1,58,5,18.6,0,0,0
4760,3,0.6666666666666666,438,81,3.0,4.197530864197531,12,10,7,3,0,12,2,63,22,18,4,1,36,3,27.0,0,0,1
4761,3,1.0,802,147,3.482004545227094,4.285714285714286,36,23,9,5,4,36,3,91,36,15,12,2,79,8,18.375,0,0,10
4762,3,0.3333333333333333,925,170,3.6108731368472773,4.2823529411764705,44,29,11,1,8,44,4,80,38,22,11,4,94,6,28.333333333333332,0,0,8
4763,3,1.0,150,25,2.23606797749979,4.84,11,9,4,1,1,11,0,21,7,2,2,0,14,1,25.0,0,0,1
4764,3,0.6666666666666666,659,111,3.245867180408456,4.7207207207207205,33,28,16,11,5,33,7,67,29,14,9,2,56,6,18.166666666666668,0,0,5
4765,3,0.6666666666666666,439,85,3.036370276710811,4.047058823529412,13,10,3,1,2,13,7,63,16,16,7,4,40,5,16.8,0,0,2
4766,3,0.6666666666666666,849,154,3.522736669975611,4.402597402597403,40,31,18,11,5,40,3,100,35,22,13,8,76,7,22.0,0,0,7
4767,3,1.0,830,151,3.505453712067028,4.370860927152318,42,29,13,10,3,42,0,97,38,21,9,3,76,9,16.77777777777778,0,3,4
4768,3,0.6666666666666666,588,105,3.2010858729436795,4.466666666666667,28,22,11,7,0,28,5,76,30,13,3,4,52,5,21.0,0,0,4
4769,3,1.0,934,177,3.647483337268324,4.112994350282486,39,27,8,4,1,39,3,105,37,29,7,6,95,10,17.7,0,0,5
4770,3,0.3333333333333333,430,81,3.0,4.246913580246914,20,11,5,3,4,20,2,63,21,10,2,1,43,6,13.5,0,0,0
4771,3,0.6666666666666666,604,114,3.2675798769167543,4.166666666666667,31,24,10,3,2,31,1,70,21,16,8,4,65,8,14.125,0,0,1
4772,3,0.3333333333333333,423,76,2.9525917237371893,4.473684210526316,21,15,5,5,2,21,2,52,20,8,6,3,38,6,12.666666666666666,0,0,0
4773,3,0.6666666666666666,665,121,3.3166247903554,4.347107438016529,33,25,10,4,2,33,3,88,27,16,10,7,57,5,23.8,0,0,3
4774,3,0.6666666666666666,399,78,2.9718278662008415,4.051282051282051,19,14,3,1,2,19,2,47,13,13,5,4,42,4,19.5,0,0,1
4775,3,1.0,860,161,3.5621029660089167,4.260869565217392,41,25,13,6,6,41,4,92,31,21,7,7,94,6,26.833333333333332,0,0,1
4776,3,1.0,793,141,3.4459167266545947,4.347517730496454,39,24,6,5,7,39,1,83,31,19,13,7,70,11,12.818181818181818,0,0,6
4777,3,0.6666666666666666,371,72,2.9129506302439405,4.027777777777778,14,8,6,2,1,14,0,47,22,7,5,1,37,4,18.0,0,0,2
4778,3,0.3333333333333333,442,83,3.018349479292333,4.192771084337349,22,17,3,1,3,22,1,53,15,14,5,4,45,3,27.0,0,0,6
4779,3,0.6666666666666666,645,125,3.34370152488211,4.016,26,16,10,8,2,26,1,77,27,13,6,5,74,7,17.857142857142858,0,0,7
4780,3,0.3333333333333333,491,88,3.062814313608786,4.443181818181818,28,18,5,3,1,28,2,58,21,14,5,0,47,4,22.0,0,0,3
4781,3,0.3333333333333333,587,113,3.260390438695134,4.070796460176991,24,11,8,3,2,24,3,80,28,17,8,1,57,5,22.2,0,0,0
4782,3,0.3333333333333333,298,56,2.7355647997347607,4.285714285714286,15,11,4,2,1,15,0,40,9,8,4,3,31,3,18.666666666666668,0,0,0
4783,3,1.0,1162,211,3.8112778757700085,4.355450236966824,60,41,24,13,3,60,2,97,33,35,16,15,112,13,16.23076923076923,0,0,13
4784,3,0.3333333333333333,778,138,3.4274392955194304,4.427536231884058,37,32,13,6,2,37,3,82,31,16,15,2,69,6,23.0,0,0,10
4785,3,1.0,1432,258,4.007789715567548,4.37984496124031,69,46,26,13,7,69,3,142,65,35,24,6,127,12,21.416666666666668,0,0,15
4786,3,0.6666666666666666,825,155,3.528441525374727,4.167741935483871,32,28,10,4,1,32,6,97,39,20,15,1,75,11,14.090909090909092,0,0,5
4787,3,1.0,967,171,3.616171570960374,4.43859649122807,49,38,15,9,6,49,0,98,43,26,17,1,81,11,15.545454545454545,0,0,3
4788,3,0.6666666666666666,1133,213,3.820277413922505,4.220657276995305,54,35,11,7,3,54,0,117,38,30,14,8,119,10,21.3,0,0,5
4789,3,1.0,832,152,3.5112430855664143,4.342105263157895,41,38,13,7,2,41,0,80,31,22,12,5,81,8,18.875,0,0,2
4790,3,1.0,890,157,3.5397689311792186,4.560509554140127,48,36,14,6,3,48,1,73,40,26,9,5,75,8,19.5,0,0,1
4791,3,0.3333333333333333,374,66,2.8502698827717983,4.636363636363637,22,21,4,3,0,22,2,44,15,10,3,2,33,1,66.0,0,0,0
4792,3,0.3333333333333333,901,177,3.647483337268324,3.9152542372881354,31,23,10,5,2,31,1,93,38,28,12,4,94,10,17.6,0,1,9
4793,3,0.3333333333333333,419,77,2.962256637665299,4.311688311688312,19,12,5,3,2,19,1,53,17,11,7,1,40,2,36.5,0,0,0
4794,3,0.0,188,36,2.449489742783178,4.166666666666667,8,7,4,1,0,8,0,29,7,3,2,0,22,3,12.0,0,0,0
4795,3,0.3333333333333333,463,84,3.027400104035091,4.345238095238095,23,18,4,2,3,23,0,58,21,13,9,3,38,5,16.8,0,0,2
4796,3,0.3333333333333333,330,68,2.8716217110259006,3.7794117647058822,11,7,3,0,3,11,1,48,17,9,5,2,35,2,34.0,0,0,1
4797,3,0.3333333333333333,228,44,2.5755095769013945,4.113636363636363,13,9,1,0,1,13,2,34,10,7,1,0,23,2,21.5,0,0,0
4798,3,0.6666666666666666,474,92,3.0970410146824725,4.054347826086956,19,13,6,2,1,19,1,63,17,10,10,1,53,6,15.333333333333334,0,0,2
4799,3,1.0,1050,192,3.7224194364083982,4.333333333333333,53,37,14,9,7,53,0,111,46,20,14,10,99,13,14.76923076923077,0,0,10
4800,3,0.6666666666666666,557,100,3.1622776601683795,4.37,26,20,8,4,2,26,4,70,20,15,11,3,48,3,33.333333333333336,0,0,8
4801,3,0.3333333333333333,265,49,2.6457513110645907,4.346938775510204,13,10,5,4,1,13,0,36,12,9,4,1,22,4,12.25,0,0,0
4802,3,0.6666666666666666,681,119,3.3028339520229766,4.61344537815126,36,24,16,8,1,36,8,78,27,21,11,0,58,6,19.5,0,0,3
4803,3,0.3333333333333333,252,41,2.530439534435243,5.073170731707317,19,11,5,3,1,19,1,36,7,10,5,4,13,4,10.25,0,0,0
4804,3,0.6666666666666666,995,183,3.6780088714505137,4.311475409836065,40,30,22,15,7,40,4,121,38,30,19,2,91,9,20.333333333333332,0,0,5
4805,3,0.3333333333333333,186,36,2.449489742783178,4.055555555555555,6,4,0,0,2,6,1,28,7,4,7,0,18,4,9.0,0,3,0
4806,3,1.0,1014,178,3.6526242708669523,4.50561797752809,52,38,15,6,3,52,6,103,56,24,6,4,84,7,25.285714285714285,0,0,11
4807,3,0.3333333333333333,305,60,2.7831576837137404,4.0,14,9,4,2,1,14,0,44,10,12,5,0,32,6,10.0,0,0,0
4808,3,0.3333333333333333,511,92,3.0970410146824725,4.369565217391305,25,23,11,5,1,25,1,51,21,11,7,0,50,7,13.142857142857142,0,0,4
4809,3,0.3333333333333333,432,84,3.027400104035091,4.071428571428571,24,19,7,1,0,24,3,40,12,12,4,2,54,6,13.833333333333334,0,0,0
4810,3,0.3333333333333333,286,53,2.6981678764080854,4.30188679245283,15,11,5,2,2,15,0,37,13,8,2,2,28,2,26.5,0,0,2
4811,3,1.0,929,185,3.6880171513613442,3.9567567567567568,31,21,8,6,3,31,2,113,37,27,13,3,100,7,26.428571428571427,0,0,1
4812,3,0.6666666666666666,574,102,3.1779718278112656,4.53921568627451,29,19,10,7,2,29,1,67,26,16,4,7,47,6,17.0,0,0,1
4813,3,1.0,460,86,3.0452616464756694,4.209302325581396,25,18,5,0,0,25,6,51,17,12,5,2,48,4,21.5,0,0,4
4814,3,1.0,1355,227,3.8815614349536403,4.744493392070485,76,59,27,15,11,76,5,122,62,27,30,4,101,15,15.133333333333333,0,0,13
4815,3,0.3333333333333333,526,108,3.2237097954706257,3.8055555555555554,19,11,5,3,3,19,5,71,18,22,8,3,55,4,27.0,0,0,2
4816,3,0.6666666666666666,531,110,3.238531840464366,3.7818181818181817,21,10,2,1,4,21,4,75,18,14,5,5,66,4,27.5,0,0,0
4817,3,0.6666666666666666,1024,193,3.72725689877285,4.082901554404145,37,30,19,7,1,37,2,116,39,27,16,9,102,9,21.444444444444443,0,0,11
4818,3,0.6666666666666666,665,122,3.3234561855374687,4.270491803278689,32,27,10,5,1,32,1,66,30,14,9,4,63,7,17.428571428571427,0,0,4
4819,3,1.0,956,170,3.6108731368472773,4.5058823529411764,40,32,18,6,1,40,5,97,42,18,16,4,89,8,21.25,0,0,8
4820,3,1.0,863,161,3.5621029660089167,4.254658385093168,37,28,16,7,1,37,3,95,35,11,15,9,90,8,20.0,0,0,3
4821,3,0.6666666666666666,558,104,3.19343686757474,4.25,30,21,6,1,3,30,0,57,23,12,10,1,58,5,20.8,0,0,6
4822,3,0.3333333333333333,237,51,2.6723451177837885,3.607843137254902,5,3,1,1,1,5,3,36,8,12,2,0,26,1,51.0,0,0,0
4823,3,0.3333333333333333,397,74,2.932972087668518,4.283783783783784,17,11,4,4,1,17,5,50,15,10,5,1,41,2,37.0,0,0,2
4824,3,1.0,700,122,3.3234561855374687,4.614754098360656,37,32,15,9,4,37,3,88,28,12,6,6,68,5,24.2,0,0,5
4825,3,0.3333333333333333,60,10,1.7782794100389228,5.0,4,4,2,0,0,4,0,8,2,1,1,0,6,2,5.0,0,0,0
4826,3,1.0,838,151,3.505453712067028,4.357615894039735,34,26,17,12,2,34,6,100,40,22,9,3,73,6,25.166666666666668,0,0,3
4827,3,0.3333333333333333,440,83,3.018349479292333,4.120481927710843,22,12,2,0,3,22,2,52,21,9,11,1,41,5,16.4,0,3,3
4828,3,0.6666666666666666,502,95,3.121985641352145,4.073684210526316,17,11,9,3,4,17,1,60,14,15,7,8,50,6,15.833333333333334,0,0,10
4829,3,0.3333333333333333,353,70,2.892507608519078,4.0,15,12,4,0,1,15,0,47,11,6,8,1,43,3,23.333333333333332,0,0,0
4830,3,0.6666666666666666,501,104,3.19343686757474,3.7403846153846154,13,11,5,2,0,13,2,61,18,11,5,4,63,6,17.333333333333332,0,0,1
4831,3,1.0,1142,213,3.820277413922505,4.211267605633803,49,38,15,6,4,49,4,113,35,37,19,3,116,12,17.75,0,0,6
4832,3,0.3333333333333333,327,60,2.7831576837137404,4.333333333333333,17,13,5,2,1,17,2,39,11,11,3,1,31,5,12.0,0,0,1
4833,3,1.0,1378,242,3.9441537984850497,4.524793388429752,65,53,33,23,6,65,6,141,59,26,24,8,124,11,21.545454545454547,0,0,16
4834,3,0.3333333333333333,119,22,2.1657367706679937,4.2272727272727275,7,5,0,0,1,7,1,17,7,2,1,0,11,2,11.0,0,0,1
4835,3,0.3333333333333333,272,52,2.68534961428265,4.173076923076923,14,10,6,1,3,14,0,36,7,6,7,0,32,4,12.75,0,0,0
4836,3,0.3333333333333333,358,67,2.861005552576305,4.253731343283582,14,11,4,2,1,14,0,44,17,12,5,1,32,4,16.75,0,0,0
4837,3,0.6666666666666666,461,85,3.036370276710811,4.294117647058823,21,16,8,5,0,21,0,55,16,15,5,1,48,4,21.25,0,0,1
4838,3,0.3333333333333333,189,33,2.39678172692843,4.606060606060606,11,9,3,1,0,11,1,27,9,3,2,2,17,2,16.5,0,0,0
4839,3,0.3333333333333333,421,86,3.0452616464756694,3.7790697674418605,12,9,5,2,1,12,4,57,15,10,11,0,48,6,14.333333333333334,0,0,1
4840,3,0.3333333333333333,428,82,3.009216698434564,4.036585365853658,17,11,2,2,4,17,0,48,22,9,6,2,43,5,16.4,0,0,2
4841,3,0.6666666666666666,557,97,3.138288992714996,4.577319587628866,29,22,15,11,1,29,4,66,16,19,11,3,47,5,19.4,0,0,3
4842,3,0.3333333333333333,957,171,3.616171570960374,4.43859649122807,46,36,19,6,0,46,1,96,42,23,15,4,85,6,28.333333333333332,0,0,9
4843,3,0.6666666666666666,430,72,2.9129506302439405,4.861111111111111,28,19,8,5,1,28,4,45,16,13,6,4,32,6,12.0,0,0,1
4844,3,0.6666666666666666,622,116,3.281818034911291,4.2155172413793105,26,22,10,6,0,26,1,73,24,16,6,2,63,7,16.571428571428573,0,0,4
4845,3,0.6666666666666666,778,136,3.414952970348289,4.536764705882353,42,34,14,4,3,42,1,84,30,19,10,5,67,9,15.0,0,0,3
4846,3,1.0,1097,205,3.7838896737717334,4.2,51,28,14,7,1,51,2,116,52,25,15,5,102,11,18.636363636363637,0,0,8
4847,3,0.6666666666666666,502,96,3.1301691601465746,4.114583333333333,20,14,3,2,2,20,4,64,28,9,6,1,50,5,19.2,0,0,0
4848,3,1.0,782,144,3.4641016151377544,4.208333333333333,33,22,11,6,5,33,3,85,34,21,10,8,67,12,11.916666666666666,0,0,9
4849,3,0.3333333333333333,491,88,3.062814313608786,4.375,20,17,5,2,0,20,7,52,28,13,7,0,38,5,17.6,0,0,1
4850,3,1.0,1010,195,3.736875706224244,4.02051282051282,36,20,8,6,5,36,5,115,41,33,21,6,92,16,12.125,0,0,3
4851,3,0.6666666666666666,693,125,3.34370152488211,4.416,33,26,13,11,2,33,1,79,33,16,11,1,60,6,20.833333333333332,0,0,4
4852,3,0.6666666666666666,626,115,3.2747221706220526,4.321739130434783,32,23,11,6,3,32,2,76,30,14,8,1,61,5,22.6,0,0,4
4853,3,0.3333333333333333,343,64,2.8284271247461903,4.234375,15,11,4,2,4,15,1,51,15,7,5,2,34,2,32.0,0,0,3
4854,3,0.3333333333333333,550,102,3.1779718278112656,4.333333333333333,25,20,8,3,1,25,1,70,22,18,7,1,54,7,14.571428571428571,0,0,0
4855,3,0.3333333333333333,83,16,2.0,4.25,5,3,1,0,1,5,1,15,5,2,1,0,8,1,16.0,0,0,0
4856,3,0.6666666666666666,682,128,3.363585661014858,4.1796875,33,21,7,5,1,33,1,87,32,12,7,8,66,6,21.333333333333332,0,0,6
4857,3,1.0,1235,222,3.8600083452955563,4.396396396396397,65,49,23,14,2,65,4,122,48,32,16,3,121,11,20.181818181818183,0,0,15
4858,3,0.3333333333333333,216,40,2.514866859365871,4.35,10,6,2,1,1,10,0,27,9,6,1,1,23,3,13.333333333333334,0,0,0
